timestamp,load,gen_pv,price,P_pv_use,P_ch,P_dis,P_grid_imp,P_grid_exp,E
2022-11-23T00:00:00.000Z,0.662,0,159.97,0,0,0,0.662,0,1
2022-11-23T01:00:00.000Z,2.249,0,139.57,0,0,0,2.249,0,1
2022-11-23T02:00:00.000Z,1.008,0,154.83,0,0,0,1.008,0,1
2022-11-23T03:00:00.000Z,0.393,0,180,0,0,0,0.393,0,1
2022-11-23T04:00:00.000Z,0.258,0,239.76,0,0,0,0.258,0,1
2022-11-23T05:00:00.000Z,1.687,0,292.88,0,0,0,1.687,0,1
2022-11-23T06:00:00.000Z,2.211,0,277.38,0,0,0,2.211,0,1
2022-11-23T07:00:00.000Z,0.996,0.003,280,0.003,-0,0,0.993,0,1
2022-11-23T08:00:00.000Z,0.506,0,280.01,0,0,0,0.506,0,1
2022-11-23T09:00:00.000Z,0.693,0,282.12,0,0,0,0.693,0,1
2022-11-23T10:00:00.000Z,1.274,0,277.56,0,0,0,1.274,0,1
2022-11-23T11:00:00.000Z,2.381,0,280.48,0,0,0,10,7.619,1
2022-11-23T12:00:00.000Z,0.579,0,265.42,0,0,0,0.579,0,1
2022-11-23T13:00:00.000Z,0.766,0,266.17,0,0,0,0.766,0,1
2022-11-23T14:00:00.000Z,1.292,0,278.37,0,0,0,1.292,0,1
2022-11-23T15:00:00.000Z,2.532,0,299.56,0,0,0,2.532,0,1
2022-11-23T16:00:00.000Z,0.793,0,290.17,0,0,0,0.793,0,1
2022-11-23T17:00:00.000Z,0.762,0,299.99,0,0,0,0.762,0,1
2022-11-23T18:00:00.000Z,0.827,0,281.71,0,0,0,0.827,0,1
2022-11-23T19:00:00.000Z,1.592,0,260,0,0,0,1.592,0,1
2022-11-23T20:00:00.000Z,1.781,0,293.27,0,0,0,1.781,0,1
2022-11-23T21:00:00.000Z,1,0,220,0,0,0,1,0,1
2022-11-23T22:00:00.000Z,1.54,0,154.74,0,0,0,1.54,0,1
2022-11-23T23:00:00.000Z,2.268,0,189.16,0,0,0,2.268,0,1
2022-11-24T00:00:00.000Z,0.469,0,179.96,0,0,0,0.469,0,1
2022-11-24T01:00:00.000Z,0.35,0,176.62,0,0,0,0.35,0,1
2022-11-24T02:00:00.000Z,0.534,0,179.99,0,0,0,0.534,0,1
2022-11-24T03:00:00.000Z,2.293,0,221.14,0,0,0,2.293,0,1
2022-11-24T04:00:00.000Z,1.003,0,247.39,0,0,0,1.003,0,1
2022-11-24T05:00:00.000Z,0.406,0,391.85,0,0,0,0.406,0,1
2022-11-24T06:00:00.000Z,0.362,0.03,329.99,0.03,-0,0,0.332,0,1
2022-11-24T07:00:00.000Z,1.211,0.018,317.77,0.018,0,0,1.193,0,1
2022-11-24T08:00:00.000Z,0.948,0.005,294.94,0.005,0,0,0.943,0,1
2022-11-24T09:00:00.000Z,2.193,0,300,0,0,0,2.193,0,1
2022-11-24T10:00:00.000Z,1.664,0,289.9,0,0,0,1.664,0,1
2022-11-24T11:00:00.000Z,0.498,0,279.43,0,0,0,0.498,0,1
2022-11-24T12:00:00.000Z,0.776,0,279.96,0,0,0,10,9.224,1
2022-11-24T13:00:00.000Z,2.087,0,349.91,0,0,0,2.087,0,1
2022-11-24T14:00:00.000Z,2.186,0,318.11,0,0,0,2.186,0,1
2022-11-24T15:00:00.000Z,0.993,0,323.17,0,0,0,0.993,0,1
2022-11-24T16:00:00.000Z,1.739,0,329.48,0,0,0,1.739,0,1
2022-11-24T17:00:00.000Z,0.818,0,309.63,0,0,0,0.818,0,1
2022-11-24T18:00:00.000Z,1.566,0,287.97,0,0,0,1.566,0,1
2022-11-24T19:00:00.000Z,1.007,0,261.56,0,0,0,1.007,0,1
2022-11-24T20:00:00.000Z,0.88,0,253.37,0,0,0,0.88,0,1
2022-11-24T21:00:00.000Z,2.344,0,217.1,0,0,0,2.344,0,1
2022-11-24T22:00:00.000Z,0.901,0,188.52,0,0,0,0.901,0,1
2022-11-24T23:00:00.000Z,0.345,0,235.98,0,0,0,0.345,0,1
2022-11-25T00:00:00.000Z,0.652,0,199.99,0,0,0,0.652,0,1
2022-11-25T01:00:00.000Z,2.254,0,179.99,0,0,0,2.254,0,1
2022-11-25T02:00:00.000Z,1.07,0,199.94,0,0,0,1.07,0,1
2022-11-25T03:00:00.000Z,0.408,0,254,0,0,0,0.408,0,1
2022-11-25T04:00:00.000Z,0.347,0,301.04,0,0,0,0.347,0,1
2022-11-25T05:00:00.000Z,1.67,0,350.98,0,0,0,1.67,0,1
2022-11-25T06:00:00.000Z,2.158,0,303.16,0,0,0,2.158,0,1
2022-11-25T07:00:00.000Z,0.236,0.009,324.53,0.009,-0,0,0.227,0,1
2022-11-25T08:00:00.000Z,0.274,0.012,318.53,0.012,0,0,0.262,0,1
2022-11-25T09:00:00.000Z,0.294,0.012,329.93,0.012,0,0,0.282,0,1
2022-11-25T10:00:00.000Z,0.399,0,306.68,0,0,0,10,9.601,1
2022-11-25T11:00:00.000Z,1.998,0,284.84,0,0,0,1.998,0,1
2022-11-25T12:00:00.000Z,2.082,0,285.91,0,0,0,2.082,0,1
2022-11-25T13:00:00.000Z,1.165,0,290.99,0,0,0,1.165,0,1
2022-11-25T14:00:00.000Z,1.174,0,318.36,0,0,0,1.174,0,1
2022-11-25T15:00:00.000Z,1.528,0,327.36,0,0,0,1.528,0,1
2022-11-25T16:00:00.000Z,2.555,0,349.9,0,0,0,2.555,0,1
2022-11-25T17:00:00.000Z,2.027,0,337.95,0,0,0,2.027,0,1
2022-11-25T18:00:00.000Z,1.121,0,318.03,0,0,0,1.121,0,1
2022-11-25T19:00:00.000Z,1.846,0,274.15,0,0,0,1.846,0,1
2022-11-25T20:00:00.000Z,0.457,0,275.55,0,0,0,10,9.543,1
2022-11-25T21:00:00.000Z,1.58,0,269.92,0,0,0,1.58,0,1
2022-11-25T22:00:00.000Z,2.03,0,226.03,0,0,0,2.03,0,1
2022-11-25T23:00:00.000Z,0.422,0,212.77,0,0,0,0.422,0,1
2022-11-26T00:00:00.000Z,0.361,0,210.7,0,0,0,0.361,0,1
2022-11-26T01:00:00.000Z,0.74,0,199.73,0,0,0,0.74,0,1
2022-11-26T02:00:00.000Z,2.267,0,200,0,0,0,2.267,0,1
2022-11-26T03:00:00.000Z,0.648,0,197.99,0,0,0,0.648,0,1
2022-11-26T04:00:00.000Z,0.32,0,211.94,0,0,0,0.32,0,1
2022-11-26T05:00:00.000Z,0.402,0,214.94,0,0,0,0.402,0,1
2022-11-26T06:00:00.000Z,0.585,0.016,235.97,0.016,-0,0,0.569,0,1
2022-11-26T07:00:00.000Z,1.704,0.032,306.01,0.032,0,0,1.672,0,1
2022-11-26T08:00:00.000Z,0.937,0.038,299.99,0.038,0,0,0.899,0,1
2022-11-26T09:00:00.000Z,0.215,0,290.01,0,0,0,10,9.785,1
2022-11-26T10:00:00.000Z,0.259,0,299.99,0,0,0,0.259,0,1
2022-11-26T11:00:00.000Z,0.954,0,280.01,0,0,0,0.954,0,1
2022-11-26T12:00:00.000Z,2.911,0,270.01,0,0,0,2.911,0,1
2022-11-26T13:00:00.000Z,1.113,0,299.99,0,0,0,1.113,0,1
2022-11-26T14:00:00.000Z,0.824,0,308.09,0,0,0,0.824,0,1
2022-11-26T15:00:00.000Z,0.856,0,322.63,0,0,0,0.856,0,1
2022-11-26T16:00:00.000Z,2.372,0,329.92,0,0,0,2.372,0,1
2022-11-26T17:00:00.000Z,2.867,0,306.1,0,0,0,2.867,0,1
2022-11-26T18:00:00.000Z,0.817,0,284.22,0,0,0,0.817,0,1
2022-11-26T19:00:00.000Z,1.315,0,279.68,0,0,0,1.315,0,1
2022-11-26T20:00:00.000Z,1.228,0,300,0,0,0,1.228,0,1
2022-11-26T21:00:00.000Z,1.716,0,246.73,0,0,0,1.716,0,1
2022-11-26T22:00:00.000Z,2.34,0,173.69,0,0,0,2.34,0,1
2022-11-26T23:00:00.000Z,1.055,0,184.28,0,0,0,1.055,0,1
2022-11-27T00:00:00.000Z,0.36,0,149.09,0,0,0,0.36,0,1
2022-11-27T01:00:00.000Z,0.351,0,143.13,0,0,0,0.351,0,1
2022-11-27T02:00:00.000Z,1.672,0,143.1,0,0,0,1.672,0,1
2022-11-27T03:00:00.000Z,1.614,0,149.03,0,0,0,1.614,0,1
2022-11-27T04:00:00.000Z,0.38,0,179.9,0,0,0,0.38,0,1
2022-11-27T05:00:00.000Z,0.36,0,179.9,0,0,0,0.36,0,1
2022-11-27T06:00:00.000Z,0.51,0,178.25,0,0,0,0.51,0,1
2022-11-27T07:00:00.000Z,1.806,0,224.81,0,0,0,1.806,0,1
2022-11-27T08:00:00.000Z,1.361,0,255.53,0,0,0,1.361,0,1
2022-11-27T09:00:00.000Z,0.424,0,263.49,0,0,0,0.424,0,1
2022-11-27T10:00:00.000Z,0.521,0,252.7,0,0,0,0.521,0,1
2022-11-27T11:00:00.000Z,1.723,0,254.99,0,0,0,1.723,0,1
2022-11-27T12:00:00.000Z,0.885,0,250,0,0,0,0.885,0,1
2022-11-27T13:00:00.000Z,2.106,0,279.08,0,0,0,2.106,0,1
2022-11-27T14:00:00.000Z,2.122,0,322.07,0,0,0,2.122,0,1
2022-11-27T15:00:00.000Z,0.915,0,295.1,0,0,0,0.915,0,1
2022-11-27T16:00:00.000Z,0.811,0,319.82,0,0,0,0.811,0,1
2022-11-27T17:00:00.000Z,1.98,0,300,0,0,0,1.98,0,1
2022-11-27T18:00:00.000Z,1.088,0,270.84,0,0,0,1.088,0,1
2022-11-27T19:00:00.000Z,1.289,0,277.55,0,0,0,1.289,0,1
2022-11-27T20:00:00.000Z,1.753,0,259.61,0,0,0,1.753,0,1
2022-11-27T21:00:00.000Z,2.268,0,199.96,0,0,0,2.268,0,1
2022-11-27T22:00:00.000Z,0.355,0,156.28,0,0,0,0.355,0,1
2022-11-27T23:00:00.000Z,0.357,0,126.12,0,0,0,0.357,0,1
2022-11-28T00:00:00.000Z,1.314,0,130.12,0,0,0,1.314,0,1
2022-11-28T01:00:00.000Z,2.117,0,124.19,0,0,0,2.117,0,1
2022-11-28T02:00:00.000Z,0.359,0,118.37,0,0,0,0.359,0,1
2022-11-28T03:00:00.000Z,0.354,0,143.18,0,0,0,0.354,0,1
2022-11-28T04:00:00.000Z,0.384,0,250.46,0,0,0,0.384,0,1
2022-11-28T05:00:00.000Z,2.084,0,330.07,0,0,0,2.084,0,1
2022-11-28T06:00:00.000Z,1.426,0,323.92,0,0,0,1.426,0,1
2022-11-28T07:00:00.000Z,1.444,0,330.03,0,0,0,1.444,0,1
2022-11-28T08:00:00.000Z,0.72,0,316.1,0,0,0,0.72,0,1
2022-11-28T09:00:00.000Z,0.85,0,320.01,0,0,0,0.85,0,1
2022-11-28T10:00:00.000Z,0.527,0,326.38,0,0,0,0.527,0,1
2022-11-28T11:00:00.000Z,2.455,0,300.1,0,0,0,2.455,0,1
2022-11-28T12:00:00.000Z,1.73,0,330.01,0,0,0,1.73,0,1
2022-11-28T13:00:00.000Z,0.717,0,330.04,0,0,0,0.717,0,1
2022-11-28T14:00:00.000Z,1.389,0,373.37,0,0,0,1.389,0,1
2022-11-28T15:00:00.000Z,0.878,0,329.99,0,0,0,0.878,0,1
2022-11-28T16:00:00.000Z,1.827,0,329.96,0,0,0,1.827,0,1
2022-11-28T17:00:00.000Z,2.705,0,314.42,0,0,0,2.705,0,1
2022-11-28T18:00:00.000Z,0.585,0,300.07,0,0,0,0.585,0,1
2022-11-28T19:00:00.000Z,0.696,0,260,0,0,0,0.696,0,1
2022-11-28T20:00:00.000Z,1.024,0,312,0,0,0,1.024,0,1
2022-11-28T21:00:00.000Z,2.376,0,279.07,0,0,0,2.376,0,1
2022-11-28T22:00:00.000Z,0.983,0,247.9,0,0,0,0.983,0,1
2022-11-28T23:00:00.000Z,0.352,0,417.9,0,0,0,0.352,0,1
2022-11-29T00:00:00.000Z,0.363,0,266.35,0,0,0,0.363,0,1
2022-11-29T01:00:00.000Z,2.135,0,233.2,0,0,0,2.135,0,1
2022-11-29T02:00:00.000Z,1.098,0,249.92,0,0,0,1.098,0,1
2022-11-29T03:00:00.000Z,0.357,0,241.26,0,0,0,0.357,0,1
2022-11-29T04:00:00.000Z,0.318,0,280.37,0,0,0,0.318,0,1
2022-11-29T05:00:00.000Z,1.138,0,348.19,0,0,0,1.138,0,1
2022-11-29T06:00:00.000Z,2.204,0,396.22,0,0,0,2.204,0,1
2022-11-29T07:00:00.000Z,0.572,0,443.55,0,0,0,0.572,0,1
2022-11-29T08:00:00.000Z,0.602,0,445.32,0,0,0,0.602,0,1
2022-11-29T09:00:00.000Z,1.45,0,445.91,0,0,0,1.45,0,1
2022-11-29T10:00:00.000Z,2.17,0,435.6,0,0,0,2.17,0,1
2022-11-29T11:00:00.000Z,0.336,0,418.05,0,0,0,0.336,0,1
2022-11-29T12:00:00.000Z,0.637,0,424.26,0,0,0,0.637,0,1
2022-11-29T13:00:00.000Z,0.843,0,446.38,0,0,0,0.843,0,1
2022-11-29T14:00:00.000Z,1.959,0,450.7,0,0,0,1.959,0,1
2022-11-29T15:00:00.000Z,1.818,0,460.04,0,0,0,1.818,0,1
2022-11-29T16:00:00.000Z,0.82,0,501.1,0,0,0,0.82,0,1
2022-11-29T17:00:00.000Z,0.928,0,486.86,0,0,0,0.928,0,1
2022-11-29T18:00:00.000Z,1.606,0,452.69,0,0,0,1.606,0,1
2022-11-29T19:00:00.000Z,1.341,0,390.4,0,0,0,1.341,0,1
2022-11-29T20:00:00.000Z,2.18,0,334.9,0,0,0,2.18,0,1
2022-11-29T21:00:00.000Z,2.625,0,297.66,0,0,0,2.625,0,1
2022-11-29T22:00:00.000Z,0.933,0,273.53,0,0,0,0.933,0,1
2022-11-29T23:00:00.000Z,1.131,0,347.02,0,0,0,1.131,0,1
2022-11-30T00:00:00.000Z,0.389,0,279.45,0,0,0,0.389,0,1
2022-11-30T01:00:00.000Z,1.537,0,265.79,0,0,0,1.537,0,1
2022-11-30T02:00:00.000Z,2.022,0,262.37,0,0,0,2.022,0,1
2022-11-30T03:00:00.000Z,0.368,0,267.63,0,0,0,0.368,0,1
2022-11-30T04:00:00.000Z,0.372,0,290,0,0,0,0.372,0,1
2022-11-30T05:00:00.000Z,0.522,0,354.15,0,0,0,0.522,0,1
2022-11-30T06:00:00.000Z,3.795,0,434.43,0,0,0,3.795,0,1
2022-11-30T07:00:00.000Z,2.418,0,478.1,0,0,0,2.418,0,1
2022-11-30T08:00:00.000Z,0.856,0,478.6,0,0,0,0.856,0,1
2022-11-30T09:00:00.000Z,0.432,0,474.71,0,0,0,0.432,0,1
2022-11-30T10:00:00.000Z,0.454,0,482.55,0,0,0,0.454,0,1
2022-11-30T11:00:00.000Z,2.196,0,449.99,0,0,0,2.196,0,1
2022-11-30T12:00:00.000Z,1.159,0,450.47,0,0,0,1.159,0,1
2022-11-30T13:00:00.000Z,2.29,0,464.24,0,0,0,2.29,0,1
2022-11-30T14:00:00.000Z,2.354,0,458.76,0,0,0,2.354,0,1
2022-11-30T15:00:00.000Z,0.683,0,478.4,0,0,0,0.683,0,1
2022-11-30T16:00:00.000Z,0.692,0,503.55,0,0,0,0.692,0,1
2022-11-30T17:00:00.000Z,0.741,0,495.2,0,0,0,0.741,0,1
2022-11-30T18:00:00.000Z,1.448,0,465.14,0,0,0,1.448,0,1
2022-11-30T19:00:00.000Z,1.43,0,413.9,0,0,0,1.43,0,1
2022-11-30T20:00:00.000Z,2.257,0,344.2,0,0,0,2.257,0,1
2022-11-30T21:00:00.000Z,0.545,0,309.25,0,0,0,0.545,0,1
2022-11-30T22:00:00.000Z,0.984,0,265.57,0,0,0,0.984,0,1
2022-11-30T23:00:00.000Z,0.361,0,295.18,0,0,0,0.361,0,1
2022-12-01T00:00:00.000Z,0.755,0,295.39,0,0,0,0.755,0,1
2022-12-01T01:00:00.000Z,2.259,0,291.62,0,0,0,2.259,0,1
2022-12-01T02:00:00.000Z,0.68,0,281.56,0,0,0,0.68,0,1
2022-12-01T03:00:00.000Z,0.36,0,277.18,0,0,0,0.36,0,1
2022-12-01T04:00:00.000Z,0.936,0,283.49,0,0,0,0.936,0,1
2022-12-01T05:00:00.000Z,0.244,0,356.16,0,0,0,0.244,0,1
2022-12-01T06:00:00.000Z,1.821,0,452.77,0,0,0,1.821,0,1
2022-12-01T07:00:00.000Z,1.366,0,463.35,0,0,0,1.366,0,1
2022-12-01T08:00:00.000Z,0.252,0,460.14,0,0,0,0.252,0,1
2022-12-01T09:00:00.000Z,0.25,0,453.07,0,0,0,0.25,0,1
2022-12-01T10:00:00.000Z,0.241,0,446.85,0,0,0,0.241,0,1
2022-12-01T11:00:00.000Z,1.916,0,437.88,0,0,0,1.916,0,1
2022-12-01T12:00:00.000Z,1.246,0,447.7,0,0,0,1.246,0,1
2022-12-01T13:00:00.000Z,1.042,0,465.15,0,0,0,1.042,0,1
2022-12-01T14:00:00.000Z,1.357,0,463.1,0,0,0,1.357,0,1
2022-12-01T15:00:00.000Z,2.393,0,458.04,0,0,0,2.393,0,1
2022-12-01T16:00:00.000Z,2.016,0,484.07,0,0,0,2.016,0,1
2022-12-01T17:00:00.000Z,1.545,0,469.79,0,0,0,1.545,0,1
2022-12-01T18:00:00.000Z,0.839,0,457.89,0,0,0,0.839,0,1
2022-12-01T19:00:00.000Z,1.07,0,430.8,0,0,0,1.07,0,1
2022-12-01T20:00:00.000Z,3.453,0,379.49,0,0,0,3.453,0,1
2022-12-01T21:00:00.000Z,2.502,0,332.46,0,0,0,2.502,0,1
2022-12-01T22:00:00.000Z,1.107,0,297.24,0,0,0,1.107,0,1
2022-12-01T23:00:00.000Z,0.718,0,307.46,0,0,0,0.718,0,1
2022-12-02T00:00:00.000Z,2.273,0,295.39,0,0,0,2.273,0,1
2022-12-02T01:00:00.000Z,1.033,0,303.04,0,0,0,1.033,0,1
2022-12-02T02:00:00.000Z,0.353,0,302.43,0,0,0,0.353,0,1
2022-12-02T03:00:00.000Z,0.364,0,300.72,0,0,0,0.364,0,1
2022-12-02T04:00:00.000Z,1.902,0,318.73,0,0,0,1.902,0,1
2022-12-02T05:00:00.000Z,1.811,0,378.47,0,0,0,1.811,0,1
2022-12-02T06:00:00.000Z,0.442,0,421.26,0,0,0,0.442,0,1
2022-12-02T07:00:00.000Z,1.183,0.001,443.48,0.001,-2.3373116e-16,0,1.182,0,1
2022-12-02T08:00:00.000Z,0.725,0,436.19,0,0,0,0.725,0,1
2022-12-02T09:00:00.000Z,0.654,0,428.44,0,0,0,0.654,0,1
2022-12-02T10:00:00.000Z,2.429,0,419.25,0,0,0,2.429,0,1
2022-12-02T11:00:00.000Z,1.425,0,412.78,0,0,0,1.425,0,1
2022-12-02T12:00:00.000Z,0.997,0,441.54,0,0,0,0.997,0,1
2022-12-02T13:00:00.000Z,0.754,0,360.65,0,0,0,0.754,0,1
2022-12-02T14:00:00.000Z,1.423,0,393,0,0,0,1.423,0,1
2022-12-02T15:00:00.000Z,1.311,0,365.95,0,0,0,1.311,0,1
2022-12-02T16:00:00.000Z,2.362,0,452.36,0,0,0,2.362,0,1
2022-12-02T17:00:00.000Z,1.748,0,415.83,0,0,0,1.748,0,1
2022-12-02T18:00:00.000Z,1.704,0,439.99,0,0,0,1.704,0,1
2022-12-02T19:00:00.000Z,0.839,0,252.46,0,0,0,0.839,0,1
2022-12-02T20:00:00.000Z,1.32,0,353.17,0,0,0,1.32,0,1
2022-12-02T21:00:00.000Z,2.973,0,362.44,0,0,0,10,7.027,1
2022-12-02T22:00:00.000Z,2.309,0,258.78,0,0,0,2.309,0,1
2022-12-02T23:00:00.000Z,1.466,0,311.31,0,0,0,1.466,0,1
2022-12-03T00:00:00.000Z,0.343,0,258.91,0,0,0,0.343,0,1
2022-12-03T01:00:00.000Z,0.36,0,226.05,0,0,0,0.36,0,1
2022-12-03T02:00:00.000Z,1.765,0,220.79,0,0,0,1.765,0,1
2022-12-03T03:00:00.000Z,2.264,0,230.18,0,0,0,2.264,0,1
2022-12-03T04:00:00.000Z,0.423,0,289.34,0,0,0,0.423,0,1
2022-12-03T05:00:00.000Z,0.393,0,273.93,0,0,0,0.393,0,1
2022-12-03T06:00:00.000Z,0.536,0,371.76,0,0,0,0.536,0,1
2022-12-03T07:00:00.000Z,1.756,0,427.82,0,0,0,1.756,0,1
2022-12-03T08:00:00.000Z,1.92,0,452.34,0,0,0,1.92,0,1
2022-12-03T09:00:00.000Z,0.381,0,359.66,0,0,0,0.381,0,1
2022-12-03T10:00:00.000Z,0.57,0,349.92,0,0,0,0.57,0,1
2022-12-03T11:00:00.000Z,0.527,0,344.52,0,0,0,0.527,0,1
2022-12-03T12:00:00.000Z,0.749,0,336.48,0,0,0,0.749,0,1
2022-12-03T13:00:00.000Z,1.993,0,389.04,0,0,0,1.993,0,1
2022-12-03T14:00:00.000Z,1.207,0,399.17,0,0,0,1.207,0,1
2022-12-03T15:00:00.000Z,2.96,0,450,0,0,0,2.96,0,1
2022-12-03T16:00:00.000Z,1.052,0,399.14,0,0,0,1.052,0,1
2022-12-03T17:00:00.000Z,0.902,0,408.65,0,0,0,0.902,0,1
2022-12-03T18:00:00.000Z,2.64,0,360.32,0,0,0,2.64,0,1
2022-12-03T19:00:00.000Z,1.528,0,296.03,0,0,0,1.528,0,1
2022-12-03T20:00:00.000Z,2.683,0,383.73,0,0,0,2.683,0,1
2022-12-03T21:00:00.000Z,1.455,0,290.01,0,0,0,1.455,0,1
2022-12-03T22:00:00.000Z,0.352,0,241.27,0,0,0,0.352,0,1
2022-12-03T23:00:00.000Z,0.348,0,249.91,0,0,0,0.348,0,1
2022-12-04T00:00:00.000Z,1.537,0,255.73,0,0,0,1.537,0,1
2022-12-04T01:00:00.000Z,0.875,0,249.4,0,0,0,0.875,0,1
2022-12-04T02:00:00.000Z,0.345,0,235.16,0,0,0,0.345,0,1
2022-12-04T03:00:00.000Z,2.217,0,299.71,0,0,0,2.217,0,1
2022-12-04T04:00:00.000Z,1.42,0,300,0,0,0,1.42,0,1
2022-12-04T05:00:00.000Z,0.246,0,268.4,0,0,0,0.246,0,1
2022-12-04T06:00:00.000Z,0.261,0,244.98,0,0,0,0.261,0,1
2022-12-04T07:00:00.000Z,0.776,0,300,0,0,0,0.776,0,1
2022-12-04T08:00:00.000Z,2.189,0,350.01,0,0,0,2.189,0,1
2022-12-04T09:00:00.000Z,0.803,0,310.01,0,0,0,0.803,0,1
2022-12-04T10:00:00.000Z,0.962,0,320.01,0,0,0,0.962,0,1
2022-12-04T11:00:00.000Z,0.584,0,305.19,0,0,0,0.584,0,1
2022-12-04T12:00:00.000Z,0.7,0,329.93,0,0,0,0.7,0,1
2022-12-04T13:00:00.000Z,2.123,0,330,0,0,0,2.123,0,1
2022-12-04T14:00:00.000Z,1.023,0,344.41,0,0,0,1.023,0,1
2022-12-04T15:00:00.000Z,0.89,0,361.42,0,0,0,0.89,0,1
2022-12-04T16:00:00.000Z,2.205,0,360,0,0,0,2.205,0,1
2022-12-04T17:00:00.000Z,2.91,0,360.01,0,0,0,2.91,0,1
2022-12-04T18:00:00.000Z,0.969,0,340,0,0,0,0.969,0,1
2022-12-04T19:00:00.000Z,0.54,0,310.49,0,0,0,0.54,0,1
2022-12-04T20:00:00.000Z,1.847,0,360.01,0,0,0,1.847,0,1
2022-12-04T21:00:00.000Z,1.224,0,300,0,0,0,1.224,0,1
2022-12-04T22:00:00.000Z,0.359,0,240.15,0,0,0,0.359,0,1
2022-12-04T23:00:00.000Z,2.246,0,205.16,0,0,0,2.246,0,1
2022-12-05T00:00:00.000Z,2.072,0,191.19,0,0,0,2.072,0,1
2022-12-05T01:00:00.000Z,0.352,0,179.99,0,0,0,0.352,0,1
2022-12-05T02:00:00.000Z,0.37,0,177.32,0,0,0,0.37,0,1
2022-12-05T03:00:00.000Z,1.429,0,163.66,0,0,0,1.429,0,1
2022-12-05T04:00:00.000Z,2.102,0,247.21,0,0,0,2.102,0,1
2022-12-05T05:00:00.000Z,0.381,0,303.26,0,0,0,0.381,0,1
2022-12-05T06:00:00.000Z,1.086,0,371.45,0,0,0,1.086,0,1
2022-12-05T07:00:00.000Z,0.427,0,420.52,0,0,0,0.427,0,1
2022-12-05T08:00:00.000Z,1.711,0,405.46,0,0,0,1.711,0,1
2022-12-05T09:00:00.000Z,2.193,0,401.32,0,0,0,2.193,0,1
2022-12-05T10:00:00.000Z,0.41,0,423.21,0,0,0,0.41,0,1
2022-12-05T11:00:00.000Z,0.456,0,404.91,0,0,0,0.456,0,1
2022-12-05T12:00:00.000Z,1.195,0,392.96,0,0,0,1.195,0,1
2022-12-05T13:00:00.000Z,2.576,0,413.46,0,0,0,2.576,0,1
2022-12-05T14:00:00.000Z,1.19,0,410.09,0,0,0,1.19,0,1
2022-12-05T15:00:00.000Z,0.668,0,420.4,0,0,0,0.668,0,1
2022-12-05T16:00:00.000Z,1.898,0,444.98,0,0,0,1.898,0,1
2022-12-05T17:00:00.000Z,0.702,0,422.76,0,0,0,0.702,0,1
2022-12-05T18:00:00.000Z,2.594,0,417.65,0,0,0,2.594,0,1
2022-12-05T19:00:00.000Z,2.586,0,382.89,0,0,0,2.586,0,1
2022-12-05T20:00:00.000Z,1.35,0,333.11,0,0,0,1.35,0,1
2022-12-05T21:00:00.000Z,0.905,0,296.95,0,0,0,0.905,0,1
2022-12-05T22:00:00.000Z,0.447,0,285.6,0,0,0,0.447,0,1
2022-12-05T23:00:00.000Z,2.251,0,300.09,0,0,0,2.251,0,1
2022-12-06T00:00:00.000Z,1.855,0,273.62,0,0,0,1.855,0,1
2022-12-06T01:00:00.000Z,0.351,0,270.23,0,0,0,0.351,0,1
2022-12-06T02:00:00.000Z,0.402,0,274.23,0,0,0,0.402,0,1
2022-12-06T03:00:00.000Z,1.089,0,287.38,0,0,0,1.089,0,1
2022-12-06T04:00:00.000Z,2.168,0,309.23,0,0,0,2.168,0,1
2022-12-06T05:00:00.000Z,0.422,0,371.4,0,0,0,0.422,0,1
2022-12-06T06:00:00.000Z,1.666,0,451.84,0,0,0,1.666,0,1
2022-12-06T07:00:00.000Z,1.836,0,444.75,0,0,0,1.836,0,1
2022-12-06T08:00:00.000Z,2.329,0,448.91,0,0,0,2.329,0,1
2022-12-06T09:00:00.000Z,0.481,0,453.2,0,0,0,0.481,0,1
2022-12-06T10:00:00.000Z,0.432,0,450.55,0,0,0,0.432,0,1
2022-12-06T11:00:00.000Z,0.526,0,453.97,0,0,0,0.526,0,1
2022-12-06T12:00:00.000Z,2.323,0,446.1,0,0,0,2.323,0,1
2022-12-06T13:00:00.000Z,1.834,0,458.65,0,0,0,1.834,0,1
2022-12-06T14:00:00.000Z,0.684,0,453.84,0,0,0,0.684,0,1
2022-12-06T15:00:00.000Z,0.929,0,461.53,0,0,0,0.929,0,1
2022-12-06T16:00:00.000Z,0.822,0,479.4,0,0,0,0.822,0,1
2022-12-06T17:00:00.000Z,2.072,0,453.93,0,0,0,2.072,0,1
2022-12-06T18:00:00.000Z,0.923,0,418.26,0,0,0,0.923,0,1
2022-12-06T19:00:00.000Z,2.63,0,368.95,0,0,0,2.63,0,1
2022-12-06T20:00:00.000Z,1.61,0,320.77,0,0,0,1.61,0,1
2022-12-06T21:00:00.000Z,0.993,0,307.31,0,0,0,0.993,0,1
2022-12-06T22:00:00.000Z,0.355,0,267.39,0,0,0,0.355,0,1
2022-12-06T23:00:00.000Z,1.565,0,264.59,0,0,0,1.565,0,1
2022-12-07T00:00:00.000Z,2.273,0,235.72,0,0,0,2.273,0,1
2022-12-07T01:00:00.000Z,0.496,0,203.91,0,0,0,0.496,0,1
2022-12-07T02:00:00.000Z,0.353,0,227.59,0,0,0,0.353,0,1
2022-12-07T03:00:00.000Z,0.398,0,230.18,0,0,0,0.398,0,1
